,cash,dates
572,77141.98451528093,2016-02-26
573,77141.98451528093,2016-02-29
574,77141.98451528093,2016-03-01
575,77141.98451528093,2016-03-02
576,77141.98451528093,2016-03-03
577,77141.98451528093,2016-03-04
578,77141.98451528093,2016-03-07
579,77141.98451528093,2016-03-08
580,77141.98451528093,2016-03-09
581,77141.98451528093,2016-03-10
582,77141.98451528093,2016-03-11
583,77141.98451528093,2016-03-14
584,77141.98451528093,2016-03-15
585,75919.8523653626,2016-03-16
586,77200.20020915405,2016-03-17
587,77200.20020915405,2016-03-17
588,76034.7520747193,2016-03-18
589,86031.18332471931,2016-03-21
590,86031.18332471931,2016-03-21
591,86031.18332471931,2016-03-22
592,86031.18332471931,2016-03-23
593,86031.18332471931,2016-03-24
594,86031.18332471931,2016-03-28
595,86031.18332471931,2016-03-29
596,86031.18332471931,2016-03-30
597,86031.18332471931,2016-03-31
598,86031.18332471931,2016-04-01
599,86031.18332471931,2016-04-04
600,86031.18332471931,2016-04-05
601,84325.89952349733,2016-04-06
602,85915.81685527695,2016-04-07
603,85915.81685527695,2016-04-07
604,85915.81685527695,2016-04-08
605,85915.81685527695,2016-04-11
606,85915.81685527695,2016-04-12
607,85915.81685527695,2016-04-13
608,85915.81685527695,2016-04-14
609,85915.81685527695,2016-04-15
610,85915.81685527695,2016-04-18
611,85915.81685527695,2016-04-19
612,85915.81685527695,2016-04-20
613,85915.81685527695,2016-04-21
614,85915.81685527695,2016-04-22
615,85915.81685527695,2016-04-25
616,85056.54292367001,2016-04-26
617,86372.53985581158,2016-04-27
618,86372.53985581158,2016-04-27
619,86372.53985581158,2016-04-28
620,86372.53985581158,2016-04-29
621,86372.53985581158,2016-05-02
622,86372.53985581158,2016-05-03
623,86372.53985581158,2016-05-04
624,86372.53985581158,2016-05-05
625,86372.53985581158,2016-05-06
626,86372.53985581158,2016-05-09
627,85049.68866959025,2016-05-10
628,86441.50964010754,2016-05-11
629,86441.50964010754,2016-05-11
630,86441.50964010754,2016-05-12
631,86441.50964010754,2016-05-13
632,86441.50964010754,2016-05-16
633,86441.50964010754,2016-05-17
634,86441.50964010754,2016-05-18
635,84622.15770874778,2016-05-19
636,86274.64049597287,2016-05-20
637,86274.64049597287,2016-05-20
638,86274.64049597287,2016-05-23
639,86274.64049597287,2016-05-24
640,86274.64049597287,2016-05-25
641,86274.64049597287,2016-05-26
642,86274.64049597287,2016-05-27
643,86274.64049597287,2016-05-31
644,86274.64049597287,2016-06-01
645,86274.64049597287,2016-06-02
646,86274.64049597287,2016-06-03
647,86274.64049597287,2016-06-06
648,84971.78860847442,2016-06-07
649,86893.5610533095,2016-06-08
650,86893.5610533095,2016-06-08
651,86893.5610533095,2016-06-09
652,85317.23490118783,2016-06-10
653,86947.3222643796,2016-06-13
654,86947.3222643796,2016-06-13
655,86123.2454838652,2016-06-14
656,87377.35550745933,2016-06-15
657,87377.35550745933,2016-06-15
658,87377.35550745933,2016-06-16
659,86317.1182165908,2016-06-17
660,87651.29008083274,2016-06-20
661,87651.29008083274,2016-06-20
662,87651.29008083274,2016-06-21
663,87651.29008083274,2016-06-22
664,87651.29008083274,2016-06-23
665,86311.09867066784,2016-06-24
666,88217.19472045431,2016-06-27
667,88217.19472045431,2016-06-27
668,88217.19472045431,2016-06-28
669,86927.69306823099,2016-06-29
670,97142.37806823099,2016-06-30
671,97142.37806823099,2016-06-30
672,97142.37806823099,2016-07-01
673,97142.37806823099,2016-07-05
674,97142.37806823099,2016-07-06
675,97142.37806823099,2016-07-07
676,97142.37806823099,2016-07-08
677,97142.37806823099,2016-07-11
678,97142.37806823099,2016-07-12
679,97142.37806823099,2016-07-13
680,97142.37806823099,2016-07-14
681,97142.37806823099,2016-07-15
682,97142.37806823099,2016-07-18
683,97142.37806823099,2016-07-19
684,97142.37806823099,2016-07-20
685,95211.45867849888,2016-07-21
686,96872.36886674023,2016-07-22
687,96872.36886674023,2016-07-22
688,96872.36886674023,2016-07-25
689,96872.36886674023,2016-07-26
690,96872.36886674023,2016-07-27
691,96872.36886674023,2016-07-28
692,96872.36886674023,2016-07-29
693,95263.85061787105,2016-08-01
694,105781.02936787106,2016-08-02
695,105781.02936787106,2016-08-02
696,105781.02936787106,2016-08-03
697,105781.02936787106,2016-08-04
698,105781.02936787106,2016-08-05
699,105781.02936787106,2016-08-08
700,105781.02936787106,2016-08-09
701,104207.32078861895,2016-08-10
702,105902.11140482331,2016-08-11
703,105902.11140482331,2016-08-11
704,105902.11140482331,2016-08-12
705,105902.11140482331,2016-08-15
706,105902.11140482331,2016-08-16
707,105902.11140482331,2016-08-17
708,105902.11140482331,2016-08-18
709,105902.11140482331,2016-08-19
