,cash,dates
0,100000.0,2014-01-16
1,99971.02686516171,2014-01-17
2,99971.02686516171,2014-01-21
3,99971.02686516171,2014-01-22
4,99971.02686516171,2014-01-23
5,99971.02686516171,2014-01-24
6,99971.02686516171,2014-01-27
7,99971.02686516171,2014-01-28
8,99971.02686516171,2014-01-29
9,99971.02686516171,2014-01-30
10,100211.66837696383,2014-01-31
11,100211.66837696383,2014-02-03
12,100211.66837696383,2014-02-04
13,100211.66837696383,2014-02-05
14,100211.66837696383,2014-02-06
15,100211.66837696383,2014-02-07
16,100211.66837696383,2014-02-10
17,100211.66837696383,2014-02-11
18,100211.66837696383,2014-02-12
19,100211.66837696383,2014-02-13
20,100388.62733957665,2014-02-14
21,100388.62733957665,2014-02-18
22,100388.62733957665,2014-02-19
23,100388.62733957665,2014-02-20
24,100388.62733957665,2014-02-21
25,100388.62733957665,2014-02-24
26,100388.62733957665,2014-02-25
27,100388.62733957665,2014-02-26
28,100388.62733957665,2014-02-27
29,100183.43215074492,2014-02-28
30,100183.43215074492,2014-03-03
31,100183.43215074492,2014-03-04
32,100183.43215074492,2014-03-05
33,100183.43215074492,2014-03-06
34,100183.43215074492,2014-03-07
35,100183.43215074492,2014-03-10
36,100183.43215074492,2014-03-11
37,100183.43215074492,2014-03-12
38,100183.43215074492,2014-03-13
39,102000.40156672992,2014-03-14
40,102000.40156672992,2014-03-17
41,102000.40156672992,2014-03-18
42,102000.40156672992,2014-03-19
43,102000.40156672992,2014-03-20
44,102000.40156672992,2014-03-21
45,102000.40156672992,2014-03-24
46,102000.40156672992,2014-03-25
47,102000.40156672992,2014-03-26
48,102000.40156672992,2014-03-27
49,103816.98155274492,2014-03-28
50,103816.98155274492,2014-03-31
51,103816.98155274492,2014-04-01
52,103816.98155274492,2014-04-02
53,103816.98155274492,2014-04-03
54,103816.98155274492,2014-04-04
55,103816.98155274492,2014-04-07
56,103816.98155274492,2014-04-08
57,103816.98155274492,2014-04-09
58,103816.98155274492,2014-04-10
59,103968.1696909246,2014-04-11
60,103968.1696909246,2014-04-14
61,103968.1696909246,2014-04-15
62,103968.1696909246,2014-04-16
63,103968.1696909246,2014-04-17
64,103968.1696909246,2014-04-21
65,103968.1696909246,2014-04-22
66,103968.1696909246,2014-04-23
67,103968.1696909246,2014-04-24
68,104134.15568635748,2014-04-25
69,104134.15568635748,2014-04-28
70,104134.15568635748,2014-04-29
71,104134.15568635748,2014-04-30
72,104134.15568635748,2014-05-01
73,104134.15568635748,2014-05-02
74,104134.15568635748,2014-05-05
75,104134.15568635748,2014-05-06
76,104134.15568635748,2014-05-07
77,104134.15568635748,2014-05-08
78,103977.15382899587,2014-05-09
79,103977.15382899587,2014-05-12
80,103977.15382899587,2014-05-13
81,103977.15382899587,2014-05-14
82,103977.15382899587,2014-05-15
83,103977.15382899587,2014-05-16
84,103977.15382899587,2014-05-19
85,103977.15382899587,2014-05-20
86,103977.15382899587,2014-05-21
87,103977.15382899587,2014-05-22
88,103838.71619631906,2014-05-23
89,103838.71619631906,2014-05-27
90,103838.71619631906,2014-05-28
91,103838.71619631906,2014-05-29
92,103838.71619631906,2014-05-30
93,103838.71619631906,2014-06-02
94,103838.71619631906,2014-06-03
95,103838.71619631906,2014-06-04
96,103838.71619631906,2014-06-05
97,103941.94518033406,2014-06-06
98,103941.94518033406,2014-06-06
99,104135.31016424972,2014-06-09
100,104135.31016424972,2014-06-10
101,104135.31016424972,2014-06-11
102,104135.31016424972,2014-06-12
103,104135.31016424972,2014-06-13
104,104135.31016424972,2014-06-16
105,104135.31016424972,2014-06-17
106,104135.31016424972,2014-06-18
107,104135.31016424972,2014-06-19
108,104135.31016424972,2014-06-20
109,103925.74615924973,2014-06-23
110,103925.74615924973,2014-06-23
111,104119.32329941879,2014-06-24
112,104119.32329941879,2014-06-25
113,104119.32329941879,2014-06-26
114,104119.32329941879,2014-06-27
115,104119.32329941879,2014-06-30
116,104119.32329941879,2014-07-01
117,104119.32329941879,2014-07-02
118,104119.32329941879,2014-07-03
119,104119.32329941879,2014-07-07
120,103907.46437941879,2014-07-08
121,103907.46437941879,2014-07-08
122,104103.16281295591,2014-07-09
123,104103.16281295591,2014-07-10
124,104103.16281295591,2014-07-11
125,104103.16281295591,2014-07-14
126,104103.16281295591,2014-07-15
127,104103.16281295591,2014-07-16
128,104103.16281295591,2014-07-17
129,104103.16281295591,2014-07-18
130,104103.16281295591,2014-07-21
131,104103.16281295591,2014-07-22
132,104085.79939547535,2014-07-23
133,104085.79939547535,2014-07-24
134,104085.79939547535,2014-07-25
135,104085.79939547535,2014-07-28
136,104085.79939547535,2014-07-29
137,104085.79939547535,2014-07-30
138,104085.79939547535,2014-07-31
139,104085.79939547535,2014-08-01
140,104085.79939547535,2014-08-04
141,104085.79939547535,2014-08-05
142,103742.26725176004,2014-08-06
143,103742.26725176004,2014-08-07
144,103742.26725176004,2014-08-08
145,103742.26725176004,2014-08-11
146,103742.26725176004,2014-08-12
147,103742.26725176004,2014-08-13
148,103742.26725176004,2014-08-14
149,103742.26725176004,2014-08-15
150,103742.26725176004,2014-08-18
151,103742.26725176004,2014-08-19
152,103747.79814645923,2014-08-20
153,103747.79814645923,2014-08-21
154,103747.79814645923,2014-08-22
155,103747.79814645923,2014-08-25
156,103747.79814645923,2014-08-26
157,103747.79814645923,2014-08-27
158,103747.79814645923,2014-08-28
159,103747.79814645923,2014-08-29
160,103747.79814645923,2014-09-02
161,105940.30275145922,2014-09-03
162,105940.30275145922,2014-09-04
163,105940.30275145922,2014-09-05
164,105940.30275145922,2014-09-08
165,105940.30275145922,2014-09-09
166,105940.30275145922,2014-09-10
167,105940.30275145922,2014-09-11
168,105940.30275145922,2014-09-12
169,105940.30275145922,2014-09-15
170,105940.30275145922,2014-09-16
171,105710.88940645923,2014-09-17
172,105710.88940645923,2014-09-17
173,105710.88940645923,2014-09-18
174,105913.78724349868,2014-09-19
175,105913.78724349868,2014-09-22
176,105913.78724349868,2014-09-23
177,105913.78724349868,2014-09-24
178,105913.78724349868,2014-09-25
179,105913.78724349868,2014-09-26
180,105913.78724349868,2014-09-29
181,105913.78724349868,2014-09-30
182,105913.78724349868,2014-10-01
183,105913.78724349868,2014-10-02
184,105660.19600644917,2014-10-03
185,105660.19600644917,2014-10-03
186,105459.99819024633,2014-10-06
187,105459.99819024633,2014-10-07
188,105459.99819024633,2014-10-08
189,105459.99819024633,2014-10-09
190,105459.99819024633,2014-10-10
191,105459.99819024633,2014-10-13
192,105459.99819024633,2014-10-14
193,105459.99819024633,2014-10-15
194,105459.99819024633,2014-10-16
195,105459.99819024633,2014-10-17
196,105783.88216339106,2014-10-20
197,105783.88216339106,2014-10-21
198,105783.88216339106,2014-10-22
199,105783.88216339106,2014-10-23
200,105783.88216339106,2014-10-24
201,105783.88216339106,2014-10-27
202,105783.88216339106,2014-10-28
203,105783.88216339106,2014-10-29
204,105783.88216339106,2014-10-30
205,105783.88216339106,2014-10-31
206,105731.14853475428,2014-11-03
207,105731.14853475428,2014-11-04
208,105731.14853475428,2014-11-05
209,105731.14853475428,2014-11-06
210,105731.14853475428,2014-11-07
211,105731.14853475428,2014-11-10
212,105731.14853475428,2014-11-11
213,105731.14853475428,2014-11-12
214,105731.14853475428,2014-11-13
215,105731.14853475428,2014-11-14
216,105656.56792297344,2014-11-17
217,105656.56792297344,2014-11-18
218,105656.56792297344,2014-11-19
219,105656.56792297344,2014-11-20
220,105656.56792297344,2014-11-21
221,105656.56792297344,2014-11-24
222,105656.56792297344,2014-11-25
223,105656.56792297344,2014-11-26
224,105656.56792297344,2014-11-28
225,105571.20199074842,2014-12-01
226,105571.20199074842,2014-12-02
227,105571.20199074842,2014-12-03
228,105571.20199074842,2014-12-04
229,105571.20199074842,2014-12-05
230,105571.20199074842,2014-12-08
231,105571.20199074842,2014-12-09
232,105571.20199074842,2014-12-10
233,105571.20199074842,2014-12-11
234,105571.20199074842,2014-12-12
235,105143.73597645159,2014-12-15
236,105143.73597645159,2014-12-16
237,105143.73597645159,2014-12-17
238,105143.73597645159,2014-12-18
239,105143.73597645159,2014-12-19
240,105143.73597645159,2014-12-22
241,105143.73597645159,2014-12-23
242,105143.73597645159,2014-12-24
243,105143.73597645159,2014-12-26
244,105247.37007166623,2014-12-29
245,105247.37007166623,2014-12-30
246,105247.37007166623,2014-12-31
247,105247.37007166623,2015-01-02
248,105247.37007166623,2015-01-05
249,105247.37007166623,2015-01-06
250,105247.37007166623,2015-01-07
251,105247.37007166623,2015-01-08
252,105247.37007166623,2015-01-09
253,105704.0332687592,2015-01-12
254,105704.0332687592,2015-01-13
255,105704.0332687592,2015-01-14
256,105704.0332687592,2015-01-15
257,105704.0332687592,2015-01-16
258,105704.0332687592,2015-01-20
259,105704.0332687592,2015-01-21
260,105704.0332687592,2015-01-22
261,105704.0332687592,2015-01-23
262,105201.85772406962,2015-01-26
263,105201.85772406962,2015-01-27
264,105201.85772406962,2015-01-28
265,105201.85772406962,2015-01-29
266,105201.85772406962,2015-01-30
267,105201.85772406962,2015-02-02
268,105201.85772406962,2015-02-03
269,105201.85772406962,2015-02-04
270,105201.85772406962,2015-02-05
271,105201.85772406962,2015-02-06
272,105678.07661505905,2015-02-09
273,105678.07661505905,2015-02-10
274,105678.07661505905,2015-02-11
275,105678.07661505905,2015-02-12
276,105678.07661505905,2015-02-13
277,105678.07661505905,2015-02-17
278,105678.07661505905,2015-02-18
279,105678.07661505905,2015-02-19
280,105678.07661505905,2015-02-20
281,105117.2313678864,2015-02-23
282,105117.2313678864,2015-02-24
283,105117.2313678864,2015-02-25
284,105117.2313678864,2015-02-26
285,105117.2313678864,2015-02-27
286,105117.2313678864,2015-03-02
287,105117.2313678864,2015-03-03
288,105117.2313678864,2015-03-04
289,105117.2313678864,2015-03-05
290,105117.2313678864,2015-03-06
291,105628.72780152522,2015-03-09
292,105628.72780152522,2015-03-10
293,105628.72780152522,2015-03-11
294,105628.72780152522,2015-03-12
295,105628.72780152522,2015-03-13
296,105628.72780152522,2015-03-16
297,105628.72780152522,2015-03-17
298,105628.72780152522,2015-03-18
299,105628.72780152522,2015-03-19
300,105628.72780152522,2015-03-20
301,105287.62284152523,2015-03-23
302,105287.62284152523,2015-03-23
303,107347.75034152523,2015-03-24
304,107347.75034152523,2015-03-25
305,107347.75034152523,2015-03-26
306,107347.75034152523,2015-03-27
307,107347.75034152523,2015-03-30
308,107347.75034152523,2015-03-31
309,107347.75034152523,2015-04-01
310,107347.75034152523,2015-04-02
311,107347.75034152523,2015-04-06
312,106939.92358375978,2015-04-07
313,106939.92358375978,2015-04-08
314,106939.92358375978,2015-04-09
315,106939.92358375978,2015-04-10
316,106939.92358375978,2015-04-13
317,106939.92358375978,2015-04-14
318,106939.92358375978,2015-04-15
319,106939.92358375978,2015-04-16
320,106939.92358375978,2015-04-17
321,106939.92358375978,2015-04-20
322,107152.21078375979,2015-04-21
323,107152.21078375979,2015-04-21
324,107152.21078375979,2015-04-22
325,107152.21078375979,2015-04-23
326,107152.21078375979,2015-04-24
327,107360.25331301987,2015-04-27
328,107360.25331301987,2015-04-28
329,107360.25331301987,2015-04-29
330,107360.25331301987,2015-04-30
331,107360.25331301987,2015-05-01
332,107360.25331301987,2015-05-04
333,107360.25331301987,2015-05-05
334,107360.25331301987,2015-05-06
335,107360.25331301987,2015-05-07
336,107360.25331301987,2015-05-08
337,106932.4037531539,2015-05-11
338,106932.4037531539,2015-05-12
339,106932.4037531539,2015-05-13
340,106932.4037531539,2015-05-14
341,106932.4037531539,2015-05-15
342,106932.4037531539,2015-05-18
343,106932.4037531539,2015-05-19
344,106932.4037531539,2015-05-20
345,106932.4037531539,2015-05-21
346,106932.4037531539,2015-05-22
347,107364.29372009022,2015-05-26
348,107364.29372009022,2015-05-27
349,107364.29372009022,2015-05-28
350,107364.29372009022,2015-05-29
351,107364.29372009022,2015-06-01
352,107364.29372009022,2015-06-02
353,107364.29372009022,2015-06-03
354,107364.29372009022,2015-06-04
355,107364.29372009022,2015-06-05
356,107364.29372009022,2015-06-08
357,107383.949340037,2015-06-09
358,107383.949340037,2015-06-10
359,107383.949340037,2015-06-11
360,107383.949340037,2015-06-12
361,107383.949340037,2015-06-15
362,107383.949340037,2015-06-16
363,107383.949340037,2015-06-17
364,107383.949340037,2015-06-18
365,107383.949340037,2015-06-19
366,107383.949340037,2015-06-22
367,106937.01407230042,2015-06-23
368,106937.01407230042,2015-06-24
369,106937.01407230042,2015-06-25
370,106937.01407230042,2015-06-26
371,106937.01407230042,2015-06-29
372,106937.01407230042,2015-06-30
373,106937.01407230042,2015-07-01
374,106937.01407230042,2015-07-02
375,106937.01407230042,2015-07-06
376,106904.52085550858,2015-07-07
377,106904.52085550858,2015-07-08
378,106904.52085550858,2015-07-09
379,106904.52085550858,2015-07-10
380,106904.52085550858,2015-07-13
381,106904.52085550858,2015-07-14
382,106904.52085550858,2015-07-15
383,106904.52085550858,2015-07-16
384,106904.52085550858,2015-07-17
385,106904.52085550858,2015-07-20
386,107124.81709050859,2015-07-21
387,107124.81709050859,2015-07-21
388,107124.81709050859,2015-07-22
389,109193.72094050859,2015-07-23
390,109193.72094050859,2015-07-24
391,109193.72094050859,2015-07-27
392,109193.72094050859,2015-07-28
393,109193.72094050859,2015-07-29
394,109193.72094050859,2015-07-30
395,109193.72094050859,2015-07-31
396,109193.72094050859,2015-08-03
397,109193.72094050859,2015-08-04
398,109193.72094050859,2015-08-05
399,108996.19077550858,2015-08-06
400,108996.19077550858,2015-08-06
401,109201.36233653573,2015-08-07
402,109201.36233653573,2015-08-10
403,109201.36233653573,2015-08-11
404,109201.36233653573,2015-08-12
405,109201.36233653573,2015-08-13
406,109201.36233653573,2015-08-14
407,109201.36233653573,2015-08-17
408,109201.36233653573,2015-08-18
409,109201.36233653573,2015-08-19
410,109201.36233653573,2015-08-20
411,109091.92402153573,2015-08-21
412,109091.92402153573,2015-08-21
413,109091.92402153573,2015-08-24
414,109091.92402153573,2015-08-25
415,109091.92402153573,2015-08-26
416,109091.92402153573,2015-08-27
417,108889.88542311783,2015-08-28
418,108889.88542311783,2015-08-31
419,108889.88542311783,2015-09-01
420,108889.88542311783,2015-09-02
421,108889.88542311783,2015-09-03
422,108889.88542311783,2015-09-04
423,108889.88542311783,2015-09-08
424,108889.88542311783,2015-09-09
425,108889.88542311783,2015-09-10
426,109058.46620311783,2015-09-11
427,109058.46620311783,2015-09-11
428,109218.19509269018,2015-09-14
429,109218.19509269018,2015-09-15
430,109218.19509269018,2015-09-16
431,109218.19509269018,2015-09-17
432,109218.19509269018,2015-09-18
433,109218.19509269018,2015-09-21
434,109218.19509269018,2015-09-22
435,109218.19509269018,2015-09-23
436,109218.19509269018,2015-09-24
437,109218.19509269018,2015-09-25
438,109124.99067551018,2015-09-28
439,109124.99067551018,2015-09-28
440,109124.99067551018,2015-09-29
441,108929.1486074697,2015-09-30
442,108929.1486074697,2015-10-01
443,108929.1486074697,2015-10-02
444,108929.1486074697,2015-10-05
445,108929.1486074697,2015-10-06
446,108929.1486074697,2015-10-07
447,108929.1486074697,2015-10-08
448,108929.1486074697,2015-10-09
449,108929.1486074697,2015-10-12
450,108929.1486074697,2015-10-13
451,109393.21128523837,2015-10-14
452,109393.21128523837,2015-10-15
453,109393.21128523837,2015-10-16
454,109393.21128523837,2015-10-19
455,109393.21128523837,2015-10-20
456,109393.21128523837,2015-10-21
457,109393.21128523837,2015-10-22
458,109393.21128523837,2015-10-23
459,109393.21128523837,2015-10-26
460,109393.21128523837,2015-10-27
461,109233.9130847554,2015-10-28
462,109233.9130847554,2015-10-29
463,109233.9130847554,2015-10-30
464,109233.9130847554,2015-11-02
465,109233.9130847554,2015-11-03
466,109233.9130847554,2015-11-04
467,109233.9130847554,2015-11-05
468,109233.9130847554,2015-11-06
469,109233.9130847554,2015-11-09
470,109233.9130847554,2015-11-10
471,108668.47714630481,2015-11-11
472,108668.47714630481,2015-11-12
473,108668.47714630481,2015-11-13
474,108668.47714630481,2015-11-16
475,108668.47714630481,2015-11-17
476,108668.47714630481,2015-11-18
477,108668.47714630481,2015-11-19
478,108668.47714630481,2015-11-20
479,108668.47714630481,2015-11-23
480,108668.47714630481,2015-11-24
481,108812.59867670492,2015-11-25
482,108812.59867670492,2015-11-27
483,108812.59867670492,2015-11-30
484,108812.59867670492,2015-12-01
485,108812.59867670492,2015-12-02
486,108812.59867670492,2015-12-03
487,108812.59867670492,2015-12-04
488,108812.59867670492,2015-12-07
489,108812.59867670492,2015-12-08
490,109316.13819381548,2015-12-09
491,109316.13819381548,2015-12-10
492,109316.13819381548,2015-12-11
493,109316.13819381548,2015-12-14
494,109316.13819381548,2015-12-15
495,109316.13819381548,2015-12-16
496,109316.13819381548,2015-12-17
497,109316.13819381548,2015-12-18
498,109316.13819381548,2015-12-21
499,109316.13819381548,2015-12-22
500,109179.72118540923,2015-12-23
501,109179.72118540923,2015-12-24
502,109179.72118540923,2015-12-28
503,109179.72118540923,2015-12-29
504,109179.72118540923,2015-12-30
505,109179.72118540923,2015-12-31
506,109179.72118540923,2016-01-04
507,109179.72118540923,2016-01-05
508,109112.40420367208,2016-01-06
509,109112.40420367208,2016-01-07
510,109112.40420367208,2016-01-08
511,109112.40420367208,2016-01-11
512,109112.40420367208,2016-01-12
513,109112.40420367208,2016-01-13
514,109112.40420367208,2016-01-14
515,109112.40420367208,2016-01-15
516,109112.40420367208,2016-01-19
517,109161.80739926196,2016-01-20
518,109161.80739926196,2016-01-21
519,109161.80739926196,2016-01-22
520,109161.80739926196,2016-01-25
521,109161.80739926196,2016-01-26
522,109161.80739926196,2016-01-27
523,109161.80739926196,2016-01-28
524,109161.80739926196,2016-01-29
525,109161.80739926196,2016-02-01
526,109161.80739926196,2016-02-02
527,108973.16457426196,2016-02-03
528,108973.16457426196,2016-02-03
529,108807.5919402039,2016-02-04
530,108807.5919402039,2016-02-05
531,108807.5919402039,2016-02-08
532,108807.5919402039,2016-02-09
533,108807.5919402039,2016-02-10
534,108807.5919402039,2016-02-11
535,108807.5919402039,2016-02-12
536,108807.5919402039,2016-02-16
537,108807.5919402039,2016-02-17
538,108771.8357276067,2016-02-18
539,108771.8357276067,2016-02-19
540,108771.8357276067,2016-02-22
541,108771.8357276067,2016-02-23
542,108771.8357276067,2016-02-24
543,108771.8357276067,2016-02-25
544,108771.8357276067,2016-02-26
545,108771.8357276067,2016-02-29
546,108771.8357276067,2016-03-01
547,108771.8357276067,2016-03-02
548,109006.63779411919,2016-03-03
549,109006.63779411919,2016-03-03
550,109006.63779411919,2016-03-04
551,108802.35045938144,2016-03-07
552,108802.35045938144,2016-03-08
553,108802.35045938144,2016-03-09
554,108802.35045938144,2016-03-10
555,108802.35045938144,2016-03-11
556,108802.35045938144,2016-03-14
557,108802.35045938144,2016-03-15
558,108802.35045938144,2016-03-16
559,108802.35045938144,2016-03-17
560,108802.35045938144,2016-03-18
561,111070.58284938145,2016-03-21
562,111070.58284938145,2016-03-22
563,111070.58284938145,2016-03-23
564,111070.58284938145,2016-03-24
565,111070.58284938145,2016-03-28
566,111070.58284938145,2016-03-29
567,111070.58284938145,2016-03-30
568,111070.58284938145,2016-03-31
569,111070.58284938145,2016-04-01
570,111003.81602717958,2016-04-04
571,111003.81602717958,2016-04-05
572,111003.81602717958,2016-04-06
573,111003.81602717958,2016-04-07
574,111003.81602717958,2016-04-08
575,111003.81602717958,2016-04-11
576,111003.81602717958,2016-04-12
577,111003.81602717958,2016-04-13
578,111003.81602717958,2016-04-14
579,111003.81602717958,2016-04-15
580,110915.23751806082,2016-04-18
581,110915.23751806082,2016-04-19
582,110915.23751806082,2016-04-20
583,110915.23751806082,2016-04-21
584,110915.23751806082,2016-04-22
585,110915.23751806082,2016-04-25
586,110915.23751806082,2016-04-26
587,110915.23751806082,2016-04-27
588,110915.23751806082,2016-04-28
589,110915.23751806082,2016-04-29
590,110628.14070806082,2016-05-02
591,110628.14070806082,2016-05-02
592,110628.14070806082,2016-05-03
593,110417.78409087376,2016-05-04
594,110417.78409087376,2016-05-05
595,110417.78409087376,2016-05-06
596,110417.78409087376,2016-05-09
597,110417.78409087376,2016-05-10
598,110417.78409087376,2016-05-11
599,110417.78409087376,2016-05-12
600,110417.78409087376,2016-05-13
601,110417.78409087376,2016-05-16
602,110417.78409087376,2016-05-17
603,110773.47743992646,2016-05-18
604,110773.47743992646,2016-05-19
605,110773.47743992646,2016-05-20
606,110773.47743992646,2016-05-23
607,110773.47743992646,2016-05-24
608,110773.47743992646,2016-05-25
609,110773.47743992646,2016-05-26
610,110773.47743992646,2016-05-27
611,110773.47743992646,2016-05-31
612,112585.42354492647,2016-06-01
613,112585.42354492647,2016-06-02
614,112585.42354492647,2016-06-03
615,112585.42354492647,2016-06-06
616,112585.42354492647,2016-06-07
617,112585.42354492647,2016-06-08
618,112585.42354492647,2016-06-09
619,112585.42354492647,2016-06-10
620,112585.42354492647,2016-06-13
621,112585.42354492647,2016-06-14
622,112147.12791867515,2016-06-15
623,112147.12791867515,2016-06-16
624,112147.12791867515,2016-06-17
625,112147.12791867515,2016-06-20
626,112147.12791867515,2016-06-21
627,112147.12791867515,2016-06-22
628,112147.12791867515,2016-06-23
629,112147.12791867515,2016-06-24
630,112147.12791867515,2016-06-27
631,112147.12791867515,2016-06-28
632,112307.25583248609,2016-06-29
633,112307.25583248609,2016-06-30
634,112307.25583248609,2016-07-01
635,112307.25583248609,2016-07-05
636,112307.25583248609,2016-07-06
637,112307.25583248609,2016-07-07
638,112307.25583248609,2016-07-08
639,112307.25583248609,2016-07-11
640,112307.25583248609,2016-07-12
641,112821.93406161948,2016-07-13
642,112821.93406161948,2016-07-14
643,112821.93406161948,2016-07-15
644,112821.93406161948,2016-07-18
645,112821.93406161948,2016-07-19
646,112821.93406161948,2016-07-20
647,112821.93406161948,2016-07-21
648,112821.93406161948,2016-07-22
649,112821.93406161948,2016-07-25
650,112821.93406161948,2016-07-26
651,112713.02925186785,2016-07-27
652,112713.02925186785,2016-07-28
653,112713.02925186785,2016-07-29
654,112713.02925186785,2016-08-01
655,112713.02925186785,2016-08-02
656,112713.02925186785,2016-08-03
657,112713.02925186785,2016-08-04
658,112713.02925186785,2016-08-05
659,112713.02925186785,2016-08-08
660,112713.02925186785,2016-08-09
661,112560.31310134541,2016-08-10
662,112560.31310134541,2016-08-11
663,112560.31310134541,2016-08-12
664,112560.31310134541,2016-08-15
665,112560.31310134541,2016-08-16
666,112560.31310134541,2016-08-17
667,112560.31310134541,2016-08-18
668,112560.31310134541,2016-08-19
669,112560.31310134541,2016-08-22
670,112560.31310134541,2016-08-23
671,112229.0140563454,2016-08-24
672,112229.0140563454,2016-08-24
673,112229.0140563454,2016-08-25
674,114365.57755634541,2016-08-26
675,114365.57755634541,2016-08-29
676,114365.57755634541,2016-08-30
677,114365.57755634541,2016-08-31
678,114365.57755634541,2016-09-01
679,114365.57755634541,2016-09-02
680,114365.57755634541,2016-09-06
681,114365.57755634541,2016-09-07
682,114365.57755634541,2016-09-08
683,113964.59417499484,2016-09-09
684,113964.59417499484,2016-09-12
685,113964.59417499484,2016-09-13
686,113964.59417499484,2016-09-14
687,113964.59417499484,2016-09-15
688,113964.59417499484,2016-09-16
689,113964.59417499484,2016-09-19
690,113964.59417499484,2016-09-20
691,113964.59417499484,2016-09-21
692,113964.59417499484,2016-09-22
693,113949.00796914933,2016-09-23
694,113949.00796914933,2016-09-26
695,113949.00796914933,2016-09-27
696,113949.00796914933,2016-09-28
697,113949.00796914933,2016-09-29
698,113949.00796914933,2016-09-30
699,113949.00796914933,2016-10-03
700,113949.00796914933,2016-10-04
701,113949.00796914933,2016-10-05
702,113949.00796914933,2016-10-06
703,116268.94891914933,2016-10-07
704,116268.94891914933,2016-10-10
705,116268.94891914933,2016-10-11
706,116268.94891914933,2016-10-12
707,116268.94891914933,2016-10-13
708,116268.94891914933,2016-10-14
709,116268.94891914933,2016-10-17
710,116268.94891914933,2016-10-18
711,116268.94891914933,2016-10-19
712,116268.94891914933,2016-10-20
713,116289.764210504,2016-10-21
714,116289.764210504,2016-10-24
715,116289.764210504,2016-10-25
716,116289.764210504,2016-10-26
717,116289.764210504,2016-10-27
718,116289.764210504,2016-10-28
719,116289.764210504,2016-10-31
720,116289.764210504,2016-11-01
721,116289.764210504,2016-11-02
722,116289.764210504,2016-11-03
723,116154.708310504,2016-11-04
724,116154.708310504,2016-11-04
725,115937.04296437078,2016-11-07
726,115937.04296437078,2016-11-08
727,115937.04296437078,2016-11-09
728,115937.04296437078,2016-11-10
729,115937.04296437078,2016-11-11
730,115937.04296437078,2016-11-14
731,115937.04296437078,2016-11-15
732,115937.04296437078,2016-11-16
733,115937.04296437078,2016-11-17
734,115937.04296437078,2016-11-18
735,115988.41386309222,2016-11-21
736,115988.41386309222,2016-11-22
737,115988.41386309222,2016-11-23
738,115988.41386309222,2016-11-25
739,115988.41386309222,2016-11-28
740,115988.41386309222,2016-11-29
741,115988.41386309222,2016-11-30
742,115988.41386309222,2016-12-01
743,115988.41386309222,2016-12-02
744,116046.10182384726,2016-12-05
745,116046.10182384726,2016-12-06
746,116046.10182384726,2016-12-07
747,116046.10182384726,2016-12-08
748,116046.10182384726,2016-12-09
749,116046.10182384726,2016-12-12
750,116046.10182384726,2016-12-13
751,116046.10182384726,2016-12-14
752,116046.10182384726,2016-12-15
753,116046.10182384726,2016-12-16
754,116154.91480686674,2016-12-19
755,116154.91480686674,2016-12-20
756,116154.91480686674,2016-12-21
757,116154.91480686674,2016-12-22
758,116154.91480686674,2016-12-23
759,116154.91480686674,2016-12-27
760,116154.91480686674,2016-12-28
761,116154.91480686674,2016-12-29
762,116154.91480686674,2016-12-30
763,116502.04653686674,2017-01-03
764,116502.04653686674,2017-01-03
765,116502.04653686674,2017-01-04
766,116502.04653686674,2017-01-05
767,116732.13239146867,2017-01-06
768,116732.13239146867,2017-01-09
769,116732.13239146867,2017-01-10
770,116732.13239146867,2017-01-11
771,116732.13239146867,2017-01-12
772,116732.13239146867,2017-01-13
773,116732.13239146867,2017-01-17
774,116732.13239146867,2017-01-18
775,116732.13239146867,2017-01-19
776,116256.97007825063,2017-01-20
777,116256.97007825063,2017-01-23
778,116256.97007825063,2017-01-24
779,116256.97007825063,2017-01-25
780,116256.97007825063,2017-01-26
781,116256.97007825063,2017-01-27
782,116256.97007825063,2017-01-30
783,116256.97007825063,2017-01-31
784,116256.97007825063,2017-02-01
785,116256.97007825063,2017-02-02
786,116468.13925143963,2017-02-03
787,116468.13925143963,2017-02-03
788,116306.80777059683,2017-02-06
789,116306.80777059683,2017-02-07
790,116306.80777059683,2017-02-08
791,116306.80777059683,2017-02-09
792,116306.80777059683,2017-02-10
793,116306.80777059683,2017-02-13
794,116306.80777059683,2017-02-14
795,116306.80777059683,2017-02-15
796,116306.80777059683,2017-02-16
797,116306.80777059683,2017-02-17
798,116153.83882367991,2017-02-21
799,116153.83882367991,2017-02-22
800,116153.83882367991,2017-02-23
801,116153.83882367991,2017-02-24
802,116153.83882367991,2017-02-27
803,116153.83882367991,2017-02-28
804,116153.83882367991,2017-03-01
805,116153.83882367991,2017-03-02
806,116153.83882367991,2017-03-03
807,116153.83882367991,2017-03-06
808,116470.90943723737,2017-03-07
809,116470.90943723737,2017-03-08
810,116470.90943723737,2017-03-09
811,116470.90943723737,2017-03-10
812,116470.90943723737,2017-03-13
813,116470.90943723737,2017-03-14
814,116470.90943723737,2017-03-15
815,116470.90943723737,2017-03-16
816,116470.90943723737,2017-03-17
817,116470.90943723737,2017-03-20
818,116360.65053046535,2017-03-21
819,116360.65053046535,2017-03-21
820,116360.65053046535,2017-03-22
821,116122.04665458092,2017-03-23
822,116122.04665458092,2017-03-24
823,116122.04665458092,2017-03-27
